name,red,green,blue,primary_label,primary_label_encoded
azure_0,0.19215686274509805,0.3568627450980392,0.6313725490196078,Blue,0
yellow hibiscus_0,0.8901960784313725,0.788235294117647,0.22745098039215686,Red+Yellow,6
arctic shadow_0,0.8509803921568627,0.8941176470588236,0.9372549019607843,Blue+Red+Yellow,2
sandy white_0,0.9098039215686274,0.8784313725490196,0.7764705882352941,Blue+Red+Yellow,2
shortbread cookie_0,0.9137254901960784,0.803921568627451,0.6941176470588235,Blue+Red+Yellow,2
azul_0,0.11372549019607843,0.36470588235294116,0.9254901960784314,Blue,0
reddy brown_0,0.43137254901960786,0.06274509803921569,0.0196078431372549,Red,5
dull blue_0,0.28627450980392155,0.4588235294117647,0.611764705882353,Blue+Yellow,3
minted_0,0.8784313725490196,0.9254901960784314,0.8509803921568627,Blue+Red+Yellow,2
electric blue_1,0.24705882352941178,0.5686274509803921,0.7254901960784313,Blue+Yellow,3
la salle green_0,0.03137254901960784,0.47058823529411764,0.18823529411764706,Yellow,7
jasmine_0,0.9725490196078431,0.8705882352941177,0.49411764705882355,Blue+Red+Yellow,2
circus red_0,0.5843137254901961,0.28627450980392155,0.30196078431372547,Red,5
bright violet_0,0.6784313725490196,0.0392156862745098,0.9921568627450981,Blue+Red,1
cool aloe_0,0.6666666666666666,0.8549019607843137,0.615686274509804,Blue+Red+Yellow,2
flat blue_0,0.23529411764705882,0.45098039215686275,0.6588235294117647,Blue+Yellow,3
mountain laurel_0,0.4588235294117647,0.5607843137254902,0.5372549019607843,Blue+Red+Yellow,2
smoky blue_0,0.3686274509803922,0.44313725490196076,0.49019607843137253,Blue+Yellow,3
gray huskie_0,0.7176470588235294,0.7098039215686275,0.6784313725490196,Blue+Red+Yellow,2
brown orange_0,0.7254901960784313,0.4117647058823529,0.00784313725490196,Red+Yellow,6
lemon_0,1.0,0.9686274509803922,0.0,Red+Yellow,6
buttermilk_0,1.0,0.9450980392156862,0.7098039215686275,Blue+Red+Yellow,2
grain brown_0,0.8941176470588236,0.8352941176470589,0.7176470588235294,Blue+Red+Yellow,2
white cliffs_0,0.9098039215686274,0.8901960784313725,0.792156862745098,Blue+Red+Yellow,2
head over heels_0,0.9411764705882353,0.8745098039215686,0.8274509803921568,Blue+Red+Yellow,2
butterscotch_0,0.7098039215686275,0.5058823529411764,0.20784313725490197,Red+Yellow,6
lemon lime_0,0.8901960784313725,1.0,0.0,Red+Yellow,6
trailing vines_0,0.41568627450980394,0.40784313725490196,0.32941176470588235,Red+Yellow,6
springview green_0,0.4980392156862745,0.6313725490196078,0.3568627450980392,Red+Yellow,6
piano brown_0,0.3568627450980392,0.2980392156862745,0.29411764705882354,Neutral,4
somerville red_0,0.6078431372549019,0.43137254901960786,0.4235294117647059,Blue+Red+Yellow,2
burnt umber_1,0.5411764705882353,0.2,0.1411764705882353,Red,5
nantucket fog_0,0.6392156862745098,0.7098039215686275,0.7333333333333333,Blue+Red+Yellow,2
eggplant_1,0.2196078431372549,0.03137254901960784,0.20784313725490197,Neutral,4
cool dusk_0,0.4823529411764706,0.611764705882353,0.6823529411764706,Blue+Red+Yellow,2
lovely blue sky_0,0.7764705882352941,0.8823529411764706,0.9215686274509803,Blue+Red+Yellow,2
yellow lilies_0,0.9607843137254902,0.9137254901960784,0.6862745098039216,Blue+Red+Yellow,2
linen white_0,0.9647058823529412,0.9254901960784314,0.8470588235294118,Blue+Red+Yellow,2
soot_0,0.2196078431372549,0.23921568627450981,0.25882352941176473,Neutral,4
november pink_0,0.9294117647058824,0.8980392156862745,0.9254901960784314,Blue+Red+Yellow,2
fall leaves_0,0.7686274509803922,0.47843137254901963,0.22745098039215686,Red+Yellow,6
nevada sky_0,0.6313725490196078,0.8509803921568627,0.9098039215686274,Blue+Red+Yellow,2
cloud cover_0,0.9176470588235294,0.9137254901960784,0.8823529411764706,Blue+Red+Yellow,2
wispy green_0,0.9254901960784314,0.9568627450980393,0.8,Blue+Red+Yellow,2
seabrook_0,0.7215686274509804,0.8784313725490196,0.8901960784313725,Blue+Red+Yellow,2
no more drama_0,0.6392156862745098,0.24705882352941178,0.2549019607843137,Red,5
olive leaf_0,0.30196078431372547,0.28627450980392155,0.23529411764705882,Neutral,4
cream_0,1.0,0.9921568627450981,0.8156862745098039,Blue+Red+Yellow,2
tamarind_0,0.7607843137254902,0.6549019607843137,0.5490196078431373,Blue+Red+Yellow,2
san mateo beaches_0,0.9607843137254902,0.8941176470588236,0.7490196078431373,Blue+Red+Yellow,2
deep merlot_0,0.3411764705882353,0.28627450980392155,0.34509803921568627,Neutral,4
light aquamarine_0,0.4823529411764706,0.9921568627450981,0.7803921568627451,Blue+Red+Yellow,2
ugly brown_0,0.49019607843137253,0.44313725490196076,0.011764705882352941,Red+Yellow,6
bittersweet shimmer_0,0.7490196078431373,0.30980392156862746,0.3176470588235294,Red,5
burnished brandy_1,0.5411764705882353,0.4,0.3058823529411765,Red+Yellow,6
tanglewood_0,0.7686274509803922,0.7411764705882353,0.6941176470588235,Blue+Red+Yellow,2
ceil_0,0.5725490196078431,0.6313725490196078,0.8117647058823529,Blue+Red+Yellow,2
glisten green_0,0.9254901960784314,0.9411764705882353,0.8823529411764706,Blue+Red+Yellow,2
rookwood jade_0,0.5803921568627451,0.6392156862745098,0.5019607843137255,Blue+Red+Yellow,2
melon_2,1.0,0.47058823529411764,0.3333333333333333,Red+Yellow,6
westwood tan_0,0.792156862745098,0.7058823529411765,0.4823529411764706,Blue+Red+Yellow,2
mesa sunrise_0,0.9215686274509803,0.5019607843137255,0.3803921568627451,Red+Yellow,6
white marigold_0,0.9333333333333333,0.9137254901960784,0.8156862745098039,Blue+Red+Yellow,2
light blue_1,0.796078431372549,0.9137254901960784,0.9568627450980393,Blue+Red+Yellow,2
snowfall white_0,0.9686274509803922,0.9725490196078431,0.9372549019607843,Blue+Red+Yellow,2
impulsive purple_0,0.40784313725490196,0.27450980392156865,0.47058823529411764,Blue+Red,1
currant jam_0,0.5254901960784314,0.2784313725490196,0.30980392156862746,Red,5
reboot_0,0.14901960784313725,0.6588235294117647,0.807843137254902,Blue+Yellow,3
palisade_0,0.6666666666666666,0.6235294117647059,0.592156862745098,Blue+Red+Yellow,2
caterpillar_0,0.38823529411764707,0.6509803921568628,0.24313725490196078,Yellow,7
antique brass_0,0.4392156862745098,0.2901960784313726,0.027450980392156862,Red,5
desert green_0,0.7333333333333333,0.792156862745098,0.7098039215686275,Blue+Red+Yellow,2
new bamboo_0,0.5764705882352941,0.6431372549019608,0.3843137254901961,Red+Yellow,6
sand yellow_0,0.9882352941176471,0.8823529411764706,0.4,Blue+Red+Yellow,2
cobrizo_0,0.6823529411764706,0.3843137254901961,0.3215686274509804,Red,5
jaguar_0,0.03137254901960784,0.00392156862745098,0.06274509803921569,Neutral,4
sparkling brook_0,0.8588235294117647,0.9294117647058824,0.8941176470588236,Blue+Red+Yellow,2
impressionist sky_0,0.7254901960784313,0.803921568627451,0.8862745098039215,Blue+Red+Yellow,2
cedar_0,0.24313725490196078,0.10980392156862745,0.0784313725490196,Neutral,4
almond biscuit_0,0.9098039215686274,0.788235294117647,0.6666666666666666,Blue+Red+Yellow,2
nice blue_0,0.06274509803921569,0.47843137254901963,0.6901960784313725,Blue+Yellow,3
suva grey_0,0.5333333333333333,0.5137254901960784,0.5294117647058824,Blue+Red+Yellow,2
litchfield gray_0,0.8392156862745098,0.796078431372549,0.7372549019607844,Blue+Red+Yellow,2
lace cap_0,0.9215686274509803,0.9137254901960784,0.9372549019607843,Blue+Red+Yellow,2
terra cotta clay_0,0.8156862745098039,0.5607843137254902,0.4549019607843137,Blue+Red+Yellow,2
herb garden_0,0.7686274509803922,0.7843137254901961,0.6549019607843137,Blue+Red+Yellow,2
vintage ribbon_0,0.5647058823529412,0.592156862745098,0.7098039215686275,Blue+Red+Yellow,2
mossy green_1,0.38823529411764707,0.5450980392156862,0.15294117647058825,Yellow,7
linen white_1,0.9529411764705882,0.9254901960784314,0.8588235294117647,Blue+Red+Yellow,2
spruce_0,0.0392156862745098,0.37254901960784315,0.2196078431372549,Neutral,4
thermal spring_0,0.24313725490196078,0.5450980392156862,0.5176470588235295,Blue+Yellow,3
orange blossom_0,0.8666666666666667,0.5058823529411764,0.3254901960784314,Red+Yellow,6
waterdrop_0,0.36470588235294116,0.47843137254901963,0.7058823529411765,Blue+Yellow,3
inviting ivory_0,0.9411764705882353,0.8549019607843137,0.6901960784313725,Blue+Red+Yellow,2
corn_0,1.0,0.9019607843137255,0.6666666666666666,Blue+Red+Yellow,2
kalahari sunset_0,0.6235294117647059,0.32941176470588235,0.2549019607843137,Red,5
potting moss_0,0.6274509803921569,0.6274509803921569,0.5411764705882353,Blue+Red+Yellow,2
harbour_0,0.2823529411764706,0.34509803921568627,0.4117647058823529,Blue,0
open seas_0,0.5294117647058824,0.6784313725490196,0.7450980392156863,Blue+Red+Yellow,2
apricot chiffon_0,0.9921568627450981,0.8274509803921568,0.6745098039215687,Blue+Red+Yellow,2
irresistible_0,0.9058823529411765,0.7490196078431373,0.8117647058823529,Blue+Red+Yellow,2
commodore_0,0.16470588235294117,0.25882352941176473,0.41568627450980394,Blue,0
greenwich village_0,0.5803921568627451,0.6509803921568628,0.5529411764705883,Blue+Red+Yellow,2
white cloud_0,0.984313725490196,0.9568627450980393,0.8901960784313725,Blue+Red+Yellow,2
dreamy white_0,0.8980392156862745,0.8509803921568627,0.8470588235294118,Blue+Red+Yellow,2
russian green_0,0.403921568627451,0.5725490196078431,0.403921568627451,Blue+Red+Yellow,2
puke brown_0,0.5803921568627451,0.4666666666666667,0.023529411764705882,Red+Yellow,6
reid brown_0,0.4392156862745098,0.27450980392156865,0.22745098039215686,Red,5
sandalwood tan_0,0.5647058823529412,0.4980392156862745,0.4117647058823529,Blue+Red+Yellow,2
custard cream_0,0.984313725490196,0.9372549019607843,0.8196078431372549,Blue+Red+Yellow,2
pewter ring_0,0.5372549019607843,0.5254901960784314,0.5254901960784314,Blue+Red+Yellow,2
townsend harbor brown_0,0.39215686274509803,0.27450980392156865,0.26666666666666666,Neutral,4
dreamy_0,0.6078431372549019,0.6352941176470588,0.7294117647058823,Blue+Red+Yellow,2
green adirondack_0,0.4117647058823529,0.5294117647058824,0.4666666666666667,Blue+Red+Yellow,2
winter hazel_0,0.8352941176470589,0.8196078431372549,0.5843137254901961,Blue+Red+Yellow,2
pecos spice_0,0.8705882352941177,0.6235294117647059,0.5019607843137255,Blue+Red+Yellow,2
coppery_0,0.6823529411764706,0.3843137254901961,0.3215686274509804,Red,5
vibrant blush_0,0.7490196078431373,0.3568627450980392,0.40784313725490196,Blue+Red,1
opera glasses_0,0.20784313725490197,0.3254901960784314,0.3803921568627451,Neutral,4
jack frost_0,0.7607843137254902,0.9098039215686274,0.9019607843137255,Blue+Red+Yellow,2
batik_0,0.803921568627451,0.7294117647058823,0.7137254901960784,Blue+Red+Yellow,2
toasted chestnut_0,0.6588235294117647,0.4627450980392157,0.35294117647058826,Red+Yellow,6
rushing river_0,0.6431372549019608,0.6235294117647059,0.5764705882352941,Blue+Red+Yellow,2
boreal_0,0.4392156862745098,0.49411764705882355,0.4549019607843137,Blue+Red+Yellow,2
castleton green_0,0.0,0.33725490196078434,0.24705882352941178,Neutral,4
meteorological_0,0.34901960784313724,0.42745098039215684,0.41568627450980394,Blue+Yellow,3
red tomato_0,0.6901960784313725,0.23921568627450981,0.2196078431372549,Red,5
chameleon_0,0.8823529411764706,0.8901960784313725,0.7490196078431373,Blue+Red+Yellow,2
pig pink_0,0.9058823529411765,0.5568627450980392,0.6470588235294118,Blue+Red+Yellow,2
old rose_0,0.7843137254901961,0.4980392156862745,0.5372549019607843,Blue+Red+Yellow,2
shore house green_0,0.5490196078431373,0.8509803921568627,0.807843137254902,Blue+Red+Yellow,2
baby dreams_0,0.9647058823529412,0.8941176470588236,0.9215686274509803,Blue+Red+Yellow,2
coastal storm_0,0.48627450980392156,0.5019607843137255,0.4823529411764706,Blue+Red+Yellow,2
bella blue_0,0.3333333333333333,0.4588235294117647,0.49019607843137253,Blue+Yellow,3
stem green_0,0.6784313725490196,0.7843137254901961,0.4588235294117647,Blue+Red+Yellow,2
giant sequoia_0,0.596078431372549,0.36470588235294116,0.2980392156862745,Red,5
tree poppy_0,0.9882352941176471,0.611764705882353,0.11372549019607843,Red+Yellow,6
ellie gray_0,0.6666666666666666,0.6666666666666666,0.6431372549019608,Blue+Red+Yellow,2
dusty green_0,0.4627450980392157,0.6627450980392157,0.45098039215686275,Blue+Red+Yellow,2
pale aqua_0,0.7215686274509804,1.0,0.9215686274509803,Blue+Red+Yellow,2
crepe_0,0.8784313725490196,0.788235294117647,0.6352941176470588,Blue+Red+Yellow,2
el cajon clay_0,0.39215686274509803,0.27450980392156865,0.26666666666666666,Neutral,4
islamic green_0,0.0,0.5647058823529412,0.0,Yellow,7
abbey_0,0.2980392156862745,0.30980392156862746,0.33725490196078434,Neutral,4
quinacridone magenta_0,0.5568627450980392,0.22745098039215686,0.34901960784313724,Red,5
hush_0,0.8352941176470589,0.792156862745098,0.6901960784313725,Blue+Red+Yellow,2
simple pleasures_0,0.7647058823529411,0.6509803921568628,0.47843137254901963,Blue+Red+Yellow,2
saffron thread_0,0.8784313725490196,0.6196078431372549,0.29411764705882354,Red+Yellow,6
dark peach_0,0.8705882352941177,0.49411764705882355,0.36470588235294116,Red+Yellow,6
rhodes_0,0.5333333333333333,0.7529411764705882,0.9098039215686274,Blue+Red+Yellow,2
smoked tan_0,0.6823529411764706,0.6431372549019608,0.5882352941176471,Blue+Red+Yellow,2
light touch_0,0.8313725490196079,0.9607843137254902,0.9254901960784314,Blue+Red+Yellow,2
metallic gold_0,0.6627450980392157,0.44313725490196076,0.25882352941176473,Red+Yellow,6
cuban tan_0,0.16470588235294117,0.0784313725490196,0.054901960784313725,Neutral,4
aganthus green_0,0.7294117647058823,0.7568627450980392,0.6823529411764706,Blue+Red+Yellow,2
moss print_0,0.6862745098039216,0.7176470588235294,0.592156862745098,Blue+Red+Yellow,2
mission tile_0,0.5254901960784314,0.28627450980392155,0.23137254901960785,Red,5
movie magic_0,0.6980392156862745,0.7490196078431373,0.8431372549019608,Blue+Red+Yellow,2
verbena_0,0.9529411764705882,0.8784313725490196,0.8784313725490196,Blue+Red+Yellow,2
coy pink_0,0.9764705882352941,0.8509803921568627,0.8588235294117647,Blue+Red+Yellow,2
absolute zero_0,0.0,0.2823529411764706,0.7294117647058823,Blue,0
cement_0,0.6470588235294118,0.6392156862745098,0.5686274509803921,Blue+Red+Yellow,2
pipi_0,0.996078431372549,0.9568627450980393,0.8,Blue+Red+Yellow,2
dewdrop_0,0.8901960784313725,0.9098039215686274,0.8666666666666667,Blue+Red+Yellow,2
antique white_1,0.9058823529411765,0.8705882352941177,0.7803921568627451,Blue+Red+Yellow,2
muddy green_0,0.396078431372549,0.4549019607843137,0.19607843137254902,Red+Yellow,6
dark cerulean_0,0.03137254901960784,0.27058823529411763,0.49411764705882355,Blue,0
echelon ecru_0,0.9058823529411765,0.8509803921568627,0.7529411764705882,Blue+Red+Yellow,2
castle gate_0,0.5686274509803921,0.5411764705882353,0.5058823529411764,Blue+Red+Yellow,2
river veil_0,0.8509803921568627,0.8745098039215686,0.8745098039215686,Blue+Red+Yellow,2
possibly pink_0,0.9411764705882353,0.8745098039215686,0.8627450980392157,Blue+Red+Yellow,2
gingersnap_0,0.7843137254901961,0.615686274509804,0.4549019607843137,Blue+Red+Yellow,2
magnolia blossom_0,0.9725490196078431,0.9647058823529412,0.8980392156862745,Blue+Red+Yellow,2
nevada sand_0,0.9137254901960784,0.8274509803921568,0.7294117647058823,Blue+Red+Yellow,2
watertown_0,0.3607843137254902,0.4980392156862745,0.7215686274509804,Blue+Yellow,3
unwind_0,0.9450980392156862,0.9725490196078431,0.9333333333333333,Blue+Red+Yellow,2
lavender cloud_0,0.7137254901960784,0.7215686274509804,0.8784313725490196,Blue+Red+Yellow,2
lilac hush_0,0.8431372549019608,0.8274509803921568,0.807843137254902,Blue+Red+Yellow,2
pinot grigio grape_0,0.4392156862745098,0.3843137254901961,0.47058823529411764,Blue+Red,1
grenadier pond_0,0.5686274509803921,0.6431372549019608,0.5803921568627451,Blue+Red+Yellow,2
blazing autumn_0,0.8431372549019608,0.5529411764705883,0.37254901960784315,Red+Yellow,6
saddle brown_1,0.5450980392156862,0.27058823529411763,0.07450980392156863,Red,5
windswept leaves_0,0.7176470588235294,0.5725490196078431,0.4235294117647059,Blue+Red+Yellow,2
brown_0,0.396078431372549,0.21568627450980393,0.0,Red,5
lemon curry_0,0.8,0.6274509803921569,0.11372549019607843,Red+Yellow,6
lily lavender_0,0.8941176470588236,0.8901960784313725,0.9176470588235294,Blue+Red+Yellow,2
brass_0,0.7098039215686275,0.6509803921568628,0.25882352941176473,Red+Yellow,6
nighty night_0,0.23137254901960785,0.396078431372549,0.49411764705882355,Blue+Yellow,3
egyptian sand_0,0.6941176470588235,0.596078431372549,0.33725490196078434,Red+Yellow,6
in the pink_0,0.9529411764705882,0.7372549019607844,0.7843137254901961,Blue+Red+Yellow,2
nobility blue_0,0.2549019607843137,0.28627450980392155,0.41568627450980394,Blue,0
rooftop garden_0,0.4666666666666667,0.47058823529411764,0.41568627450980394,Blue+Red+Yellow,2
great barrington green_0,0.47843137254901963,0.5058823529411764,0.396078431372549,Blue+Red+Yellow,2
lump of coal_0,0.3058823529411765,0.3176470588235294,0.3333333333333333,Neutral,4
opal silk_0,0.615686274509804,0.7215686274509804,0.7019607843137254,Blue+Red+Yellow,2
rainstorm_0,0.5764705882352941,0.5882352941176471,0.5725490196078431,Blue+Red+Yellow,2
georgian bay_0,0.18823529411764706,0.3803921568627451,0.5098039215686274,Blue,0
radical red_0,1.0,0.20784313725490197,0.3686274509803922,Red,5
mountain peak white_0,0.9725490196078431,0.9647058823529412,0.9254901960784314,Blue+Red+Yellow,2
lemon grass_0,0.9921568627450981,0.9254901960784314,0.6196078431372549,Blue+Red+Yellow,2
very dark green_0,0.023529411764705882,0.1803921568627451,0.011764705882352941,Neutral,4
rose fantasy_0,0.9411764705882353,0.9058823529411765,0.9333333333333333,Blue+Red+Yellow,2
black emerald_0,0.07058823529411765,0.13333333333333333,0.11372549019607843,Neutral,4
solitude_1,0.6431372549019608,0.6862745098039216,0.7098039215686275,Blue+Red+Yellow,2
apricot beige_0,0.8901960784313725,0.7607843137254902,0.6745098039215687,Blue+Red+Yellow,2
bleeker beige_0,0.807843137254902,0.7568627450980392,0.6627450980392157,Blue+Red+Yellow,2
teacup rose_0,0.9607843137254902,0.7686274509803922,0.7019607843137254,Blue+Red+Yellow,2
hidden forest_0,0.08627450980392157,0.24705882352941178,0.2196078431372549,Neutral,4
horizon haze_0,0.5058823529411764,0.7647058823529411,0.8862745098039215,Blue+Red+Yellow,2
perpetual purple_0,0.34509803921568627,0.30196078431372547,0.4627450980392157,Blue,0
celadon_0,0.6352941176470588,0.8784313725490196,0.8,Blue+Red+Yellow,2
lip gloss_0,0.7490196078431373,0.4392156862745098,0.40784313725490196,Blue+Red+Yellow,2
empress teal_0,0.0,0.5450980392156862,0.592156862745098,Blue+Yellow,3
sycamore tree_0,0.23137254901960785,0.3137254901960784,0.2901960784313726,Neutral,4
chimney_0,0.29411764705882354,0.3215686274509804,0.34509803921568627,Neutral,4
deep maroon_1,0.5098039215686274,0.0,0.0,Red,5
pueblo brown_0,0.5019607843137255,0.33725490196078434,0.2980392156862745,Red,5
bijou red_0,0.6352941176470588,0.2235294117647059,0.22745098039215686,Red,5
violet dusk_0,0.8549019607843137,0.8627450980392157,0.8901960784313725,Blue+Red+Yellow,2
little falls_0,0.6235294117647059,0.6823529411764706,0.7215686274509804,Blue+Red+Yellow,2
twinkle_0,0.9019607843137255,0.9137254901960784,0.9372549019607843,Blue+Red+Yellow,2
bone china_0,0.8666666666666667,0.8313725490196079,0.796078431372549,Blue+Red+Yellow,2
powder blue_1,0.7372549019607844,0.788235294117647,0.7607843137254902,Blue+Red+Yellow,2
hinting blue_0,0.8156862745098039,0.8470588235294118,0.8705882352941177,Blue+Red+Yellow,2
chayote_0,0.7764705882352941,0.8745098039215686,0.7764705882352941,Blue+Red+Yellow,2
bayberry_0,0.9058823529411765,0.6588235294117647,0.7411764705882353,Blue+Red+Yellow,2
iron mountain_0,0.4588235294117647,0.4588235294117647,0.4588235294117647,Blue+Red+Yellow,2
lichen_0,0.7333333333333333,0.7098039215686275,0.5764705882352941,Blue+Red+Yellow,2
horizon_0,0.8784313725490196,0.8862745098039215,0.8627450980392157,Blue+Red+Yellow,2
light light green_0,0.7843137254901961,1.0,0.6901960784313725,Blue+Red+Yellow,2
ashmead gray_0,0.8431372549019608,0.8509803921568627,0.8156862745098039,Blue+Red+Yellow,2
climbing ivy_0,0.0,0.44313725490196076,0.2823529411764706,Yellow,7
jolly green_1,0.25882352941176473,0.34509803921568627,0.3058823529411765,Neutral,4
santa fe tan_0,0.6274509803921569,0.5019607843137255,0.4549019607843137,Blue+Red+Yellow,2
honeysuckle_0,0.9294117647058824,0.9882352941176471,0.5176470588235295,Blue+Red+Yellow,2
lively tune_0,0.788235294117647,0.8431372549019608,0.9058823529411765,Blue+Red+Yellow,2
deep turquoise_0,0.00392156862745098,0.45098039215686275,0.4549019607843137,Blue+Yellow,3
cameo_0,0.8509803921568627,0.7254901960784313,0.6078431372549019,Blue+Red+Yellow,2
old silver_0,0.5176470588235295,0.5176470588235295,0.5098039215686274,Blue+Red+Yellow,2
bunglehouse blue_0,0.2980392156862745,0.38823529411764707,0.4392156862745098,Blue,0
seedless grape_0,0.8235294117647058,0.7647058823529411,0.8352941176470589,Blue+Red+Yellow,2
silent ripple_0,0.8,0.8392156862745098,0.9019607843137255,Blue+Red+Yellow,2
christmas pink_0,0.8901960784313725,0.25882352941176473,0.5215686274509804,Blue+Red,1
wild bamboo_0,0.9254901960784314,0.7686274509803922,0.5019607843137255,Blue+Red+Yellow,2
drowsy lavender_0,0.8392156862745098,0.8627450980392157,0.8941176470588236,Blue+Red+Yellow,2
peachy confection_0,0.8352941176470589,0.6549019607843137,0.5568627450980392,Blue+Red+Yellow,2
sage tint_0,0.7529411764705882,0.807843137254902,0.7647058823529411,Blue+Red+Yellow,2
wool peacoat_0,0.5215686274509804,0.5098039215686274,0.5098039215686274,Blue+Red+Yellow,2
pelican tan_0,0.7803921568627451,0.6431372549019608,0.5098039215686274,Blue+Red+Yellow,2
feather soft_0,0.7450980392156863,0.7764705882352941,0.8666666666666667,Blue+Red+Yellow,2
blushing apricot_0,0.984313725490196,0.7294117647058823,0.6549019607843137,Blue+Red+Yellow,2
lightish purple_0,0.6470588235294118,0.3215686274509804,0.9019607843137255,Blue+Red,1
deep claret_0,0.4235294117647059,0.2549019607843137,0.2627450980392157,Red,5
rocky coast_0,0.42745098039215684,0.4470588235294118,0.4470588235294118,Blue+Red+Yellow,2
windjammer_0,0.24313725490196078,0.6705882352941176,0.8549019607843137,Blue+Yellow,3
candy violet_0,0.5333333333333333,0.34901960784313724,0.5450980392156862,Blue+Red,1
coconut grove_0,0.47058823529411764,0.37254901960784315,0.2980392156862745,Red,5
marble canyon_0,0.8392156862745098,0.788235294117647,0.6549019607843137,Blue+Red+Yellow,2
dakota shadow_0,0.3215686274509804,0.3686274509803922,0.3215686274509804,Neutral,4
magic potion_0,0.7450980392156863,0.6588235294117647,0.6627450980392157,Blue+Red+Yellow,2
spanish crimson_0,0.8980392156862745,0.10196078431372549,0.2980392156862745,Red,5
jade romanesque_0,0.3843137254901961,0.396078431372549,0.3137254901960784,Yellow,7
gorse_0,1.0,0.9450980392156862,0.30980392156862746,Red+Yellow,6
daisy_0,0.9686274509803922,0.8627450980392157,0.19215686274509805,Red+Yellow,6
silverberry_0,0.7176470588235294,0.6784313725490196,0.7137254901960784,Blue+Red+Yellow,2
flaming torch_0,0.8274509803921568,0.5254901960784314,0.30980392156862746,Red+Yellow,6
nosegay_0,0.8823529411764706,0.8862745098039215,0.9137254901960784,Blue+Red+Yellow,2
thai ice tea_0,0.8784313725490196,0.6549019607843137,0.4745098039215686,Blue+Red+Yellow,2
old navy_0,0.1843137254901961,0.21176470588235294,0.2901960784313726,Neutral,4
sunburnt cyclops_0,1.0,0.25098039215686274,0.2980392156862745,Red,5
pewter_0,0.596078431372549,0.615686274509804,0.6274509803921569,Blue+Red+Yellow,2
pink_0,1.0,0.7529411764705882,0.796078431372549,Blue+Red+Yellow,2
byte blue_0,0.7803921568627451,0.8588235294117647,0.8823529411764706,Blue+Red+Yellow,2
intricate ivory_0,0.9294117647058824,0.8745098039215686,0.792156862745098,Blue+Red+Yellow,2
silver dust_0,0.9058823529411765,0.9058823529411765,0.8823529411764706,Blue+Red+Yellow,2
coastal plain_0,0.615686274509804,0.6588235294117647,0.5803921568627451,Blue+Red+Yellow,2
romantic pink_0,0.9921568627450981,0.8941176470588236,0.9098039215686274,Blue+Red+Yellow,2
tutu_0,1.0,0.9450980392156862,0.9764705882352941,Blue+Red+Yellow,2
mount etna_0,0.29411764705882354,0.3333333333333333,0.34901960784313724,Neutral,4
fashionable gray_0,0.7450980392156863,0.7254901960784313,0.7254901960784313,Blue+Red+Yellow,2
rifle green_0,0.26666666666666666,0.2980392156862745,0.2196078431372549,Neutral,4
thistle_1,0.8470588235294118,0.7490196078431373,0.8470588235294118,Blue+Red+Yellow,2
paradise peach_0,0.9725490196078431,0.6392156862745098,0.5764705882352941,Blue+Red+Yellow,2
hoki_0,0.396078431372549,0.5254901960784314,0.6235294117647059,Blue+Red+Yellow,2
dark olive green_0,0.23529411764705882,0.30196078431372547,0.011764705882352941,Neutral,4
banana yellow_0,1.0,0.8823529411764706,0.20784313725490197,Red+Yellow,6
spring blossom_0,0.9607843137254902,0.8549019607843137,0.8392156862745098,Blue+Red+Yellow,2
lovely lavender_0,0.8352941176470589,0.8196078431372549,0.8745098039215686,Blue+Red+Yellow,2
mojave dusk_0,0.7254901960784313,0.5686274509803921,0.4745098039215686,Blue+Red+Yellow,2
sweet orange_0,1.0,0.7686274509803922,0.4392156862745098,Blue+Red+Yellow,2
gecko_0,0.44313725490196076,0.5647058823529412,0.18823529411764706,Red+Yellow,6
fresh praline_0,0.9137254901960784,0.7294117647058823,0.5843137254901961,Blue+Red+Yellow,2
tea rose_0,0.9725490196078431,0.5137254901960784,0.4745098039215686,Blue+Red+Yellow,2
fresh salmon_0,0.9764705882352941,0.6823529411764706,0.6313725490196078,Blue+Red+Yellow,2
kindling_0,0.47843137254901963,0.4392156862745098,0.4117647058823529,Blue+Red+Yellow,2
polished pine_0,0.36470588235294116,0.6431372549019608,0.5764705882352941,Blue+Yellow,3
pineapple orange_0,0.984313725490196,0.8352941176470589,0.6470588235294118,Blue+Red+Yellow,2
peach rose_0,0.9686274509803922,0.8941176470588236,0.8509803921568627,Blue+Red+Yellow,2
youthful coral_0,0.9490196078431372,0.6901960784313725,0.6549019607843137,Blue+Red+Yellow,2
milk paint_0,0.9215686274509803,0.9058823529411765,0.8705882352941177,Blue+Red+Yellow,2
watermelon slice_0,0.9058823529411765,0.4823529411764706,0.4117647058823529,Blue+Red+Yellow,2
lemon freeze_0,0.9450980392156862,0.9450980392156862,0.6274509803921569,Blue+Red+Yellow,2
lovelight_0,0.9647058823529412,0.8352941176470589,0.8549019607843137,Blue+Red+Yellow,2
black beauty_0,0.22745098039215686,0.2196078431372549,0.21568627450980393,Neutral,4
pistachio_1,0.5764705882352941,0.7725490196078432,0.4470588235294118,Blue+Red+Yellow,2
verdun green_0,0.28627450980392155,0.32941176470588235,0.0,Neutral,4
celestial blue_0,0.28627450980392155,0.592156862745098,0.8156862745098039,Blue+Yellow,3
